,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
2734,Shot Chart Detail,0021801179,447,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,35,1,0,20190404,LAL,GSW
2735,Shot Chart Detail,0021801179,478,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-135,241,1,0,20190404,LAL,GSW
2736,Shot Chart Detail,0021801179,491,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,58,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,10,1,0,20190404,LAL,GSW
2737,Shot Chart Detail,0021801191,42,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,48,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,1,1,0,20190405,GSW,CLE
2738,Shot Chart Detail,0021801191,44,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,14,1,1,20190405,GSW,CLE
2739,Shot Chart Detail,0021801191,58,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-167,230,1,1,20190405,GSW,CLE
2740,Shot Chart Detail,0021801191,86,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,224,129,1,1,20190405,GSW,CLE
2741,Shot Chart Detail,0021801191,95,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,122,146,1,0,20190405,GSW,CLE
2742,Shot Chart Detail,0021801191,132,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-209,148,1,1,20190405,GSW,CLE
2743,Shot Chart Detail,0021801191,142,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,221,120,1,1,20190405,GSW,CLE
2744,Shot Chart Detail,0021801191,239,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,109,261,1,0,20190405,GSW,CLE
2745,Shot Chart Detail,0021801191,258,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,31,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,11,1,1,20190405,GSW,CLE
2746,Shot Chart Detail,0021801191,296,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,117,127,1,0,20190405,GSW,CLE
2747,Shot Chart Detail,0021801191,304,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,17,285,1,1,20190405,GSW,CLE
2748,Shot Chart Detail,0021801191,344,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,14,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,117,227,1,1,20190405,GSW,CLE
2749,Shot Chart Detail,0021801191,397,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-101,193,1,0,20190405,GSW,CLE
2750,Shot Chart Detail,0021801191,413,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,8,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,20,1,1,20190405,GSW,CLE
2751,Shot Chart Detail,0021801191,416,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,194,199,1,1,20190405,GSW,CLE
2752,Shot Chart Detail,0021801191,423,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,13,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,163,27,1,0,20190405,GSW,CLE
2753,Shot Chart Detail,0021801191,427,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,44,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,22,1,1,20190405,GSW,CLE
2754,Shot Chart Detail,0021801191,442,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-3,268,1,0,20190405,GSW,CLE
2755,Shot Chart Detail,0021801191,585,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,1,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-175,221,1,1,20190405,GSW,CLE
2756,Shot Chart Detail,0021801191,589,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,100,243,1,0,20190405,GSW,CLE
2757,Shot Chart Detail,0021801191,596,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,25,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-130,141,1,0,20190405,GSW,CLE
2758,Shot Chart Detail,0021801205,32,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,48,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,23,1,1,20190407,GSW,LAC
2759,Shot Chart Detail,0021801205,57,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,51,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,27,1,1,20190407,GSW,LAC
2760,Shot Chart Detail,0021801205,84,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-148,216,1,1,20190407,GSW,LAC
2761,Shot Chart Detail,0021801205,108,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-182,191,1,0,20190407,GSW,LAC
2762,Shot Chart Detail,0021801205,134,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,34,1,1,20190407,GSW,LAC
2763,Shot Chart Detail,0021801205,138,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-128,238,1,0,20190407,GSW,LAC
2764,Shot Chart Detail,0021801205,269,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,26,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,8,1,1,20190407,GSW,LAC
2765,Shot Chart Detail,0021801205,289,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,7,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,11,115,1,1,20190407,GSW,LAC
2766,Shot Chart Detail,0021801205,302,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,204,172,1,1,20190407,GSW,LAC
2767,Shot Chart Detail,0021801205,306,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,44,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,27,1,0,20190407,GSW,LAC
2768,Shot Chart Detail,0021801205,319,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,59,195,1,1,20190407,GSW,LAC
2769,Shot Chart Detail,0021801205,325,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,39,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,33,78,1,1,20190407,GSW,LAC
2770,Shot Chart Detail,0021801205,375,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,10,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,37,1,0,20190407,GSW,LAC
2771,Shot Chart Detail,0021801205,386,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-129,231,1,0,20190407,GSW,LAC
2772,Shot Chart Detail,0021801205,416,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-130,-4,1,0,20190407,GSW,LAC
2773,Shot Chart Detail,0021801205,466,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,9,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,21,1,0,20190407,GSW,LAC
2774,Shot Chart Detail,0021801205,487,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-139,216,1,0,20190407,GSW,LAC
2775,Shot Chart Detail,0021801205,503,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,13,1,1,20190407,GSW,LAC
2776,Shot Chart Detail,0021801205,512,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,175,219,1,0,20190407,GSW,LAC
2777,Shot Chart Detail,0021801205,533,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,3,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-201,224,1,1,20190407,GSW,LAC
2778,Shot Chart Detail,0021801215,25,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,49,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-180,-15,1,0,20190409,NOP,GSW
2779,Shot Chart Detail,0021801215,48,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,73,255,1,1,20190409,NOP,GSW
2780,Shot Chart Detail,0021801215,61,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,132,199,1,0,20190409,NOP,GSW
2781,Shot Chart Detail,0021801215,114,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-129,-15,1,1,20190409,NOP,GSW
2782,Shot Chart Detail,0021400014,50,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,29,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-81,72,1,1,20141029,SAC,GSW
2783,Shot Chart Detail,0021400014,74,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,65,246,1,0,20141029,SAC,GSW
2784,Shot Chart Detail,0021400014,176,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,15,1,1,20141029,SAC,GSW
2785,Shot Chart Detail,0021400014,205,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,7,1,1,20141029,SAC,GSW
2786,Shot Chart Detail,0021400014,227,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-164,187,1,0,20141029,SAC,GSW
2787,Shot Chart Detail,0021400014,238,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,59,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-4,102,1,0,20141029,SAC,GSW
2788,Shot Chart Detail,0021400014,305,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,6,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-78,34,1,0,20141029,SAC,GSW
2789,Shot Chart Detail,0021400014,349,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,26,1,0,20141029,SAC,GSW
2790,Shot Chart Detail,0021400014,378,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-54,246,1,0,20141029,SAC,GSW
2791,Shot Chart Detail,0021400014,431,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-18,246,1,1,20141029,SAC,GSW
2792,Shot Chart Detail,0021400014,454,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,33,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,19,1,0,20141029,SAC,GSW
2793,Shot Chart Detail,0021400014,492,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,37,247,1,0,20141029,SAC,GSW
2794,Shot Chart Detail,0021400014,566,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,58,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,22,1,1,20141029,SAC,GSW
2795,Shot Chart Detail,0021400014,588,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,17,1,1,20141029,SAC,GSW
2796,Shot Chart Detail,0021400014,599,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-164,200,1,0,20141029,SAC,GSW
2797,Shot Chart Detail,0021400014,605,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,225,99,1,1,20141029,SAC,GSW
2798,Shot Chart Detail,0021400014,615,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,209,126,1,0,20141029,SAC,GSW
2799,Shot Chart Detail,0021400038,8,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,44,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-23,36,1,0,20141101,GSW,LAL
2800,Shot Chart Detail,0021400038,41,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-138,132,1,1,20141101,GSW,LAL
2801,Shot Chart Detail,0021400038,47,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,21,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0,254,1,0,20141101,GSW,LAL
2802,Shot Chart Detail,0021400038,50,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,62,37,1,0,20141101,GSW,LAL
2803,Shot Chart Detail,0021400038,62,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-123,230,1,1,20141101,GSW,LAL
2804,Shot Chart Detail,0021400038,77,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,46,Made Shot,Turnaround Bank shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-153,108,1,1,20141101,GSW,LAL
2805,Shot Chart Detail,0021400038,79,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,19,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-37,108,1,1,20141101,GSW,LAL
2806,Shot Chart Detail,0021400038,88,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-123,230,1,1,20141101,GSW,LAL
2807,Shot Chart Detail,0021400038,94,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-76,257,1,0,20141101,GSW,LAL
2808,Shot Chart Detail,0021400038,212,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,12,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,48,45,1,1,20141101,GSW,LAL
2809,Shot Chart Detail,0021400038,253,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,3,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,140,26,1,0,20141101,GSW,LAL
2810,Shot Chart Detail,0021400038,290,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,177,173,1,0,20141101,GSW,LAL
2811,Shot Chart Detail,0021400038,321,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,22,1,0,20141101,GSW,LAL
2812,Shot Chart Detail,0021400038,330,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,36,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,9,1,1,20141101,GSW,LAL
2813,Shot Chart Detail,0021400038,341,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,8,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,159,224,1,1,20141101,GSW,LAL
2814,Shot Chart Detail,0021400038,371,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,91,252,1,0,20141101,GSW,LAL
2815,Shot Chart Detail,0021400038,453,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,2,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,37,1,1,20141101,GSW,LAL
2816,Shot Chart Detail,0021400038,459,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,144,228,1,0,20141101,GSW,LAL
2817,Shot Chart Detail,0021400038,522,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,15,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,121,14,1,1,20141101,GSW,LAL
2818,Shot Chart Detail,0021400042,8,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,56,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,157,93,1,0,20141102,POR,GSW
2819,Shot Chart Detail,0021400042,38,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-51,242,1,1,20141102,POR,GSW
2820,Shot Chart Detail,0021400042,47,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,11,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,3,1,1,20141102,POR,GSW
2821,Shot Chart Detail,0021400042,50,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,44,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,21,148,1,1,20141102,POR,GSW
2822,Shot Chart Detail,0021400042,75,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,124,235,1,0,20141102,POR,GSW
2823,Shot Chart Detail,0021400042,94,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-103,173,1,0,20141102,POR,GSW
2824,Shot Chart Detail,0021400042,214,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-16,211,1,1,20141102,POR,GSW
2825,Shot Chart Detail,0021400042,216,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-82,179,1,0,20141102,POR,GSW
2826,Shot Chart Detail,0021400042,240,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,47,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,-2,1,0,20141102,POR,GSW
2827,Shot Chart Detail,0021400042,280,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-194,41,1,0,20141102,POR,GSW
2828,Shot Chart Detail,0021400042,292,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,0,1,0,20141102,POR,GSW
2829,Shot Chart Detail,0021400042,298,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,12,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-142,121,1,1,20141102,POR,GSW
2830,Shot Chart Detail,0021400042,313,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-109,220,1,0,20141102,POR,GSW
2831,Shot Chart Detail,0021400042,331,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,58,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,83,192,1,1,20141102,POR,GSW
